Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"325PC400CV","DB0112,D0072",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation control val",
"325NH180AI","DB0046,D0168",DWord,1,R/W,1000,,,,,,,,,,"NH3 måling mixer 325",
"325FT400AI","DB0046,D0256",DWord,1,R/W,1000,,,,,,,,,,"Flow ventilation",
"250WT100AI","DB0046,D0124",DWord,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 11",
"315TT900AI","DB0046,D0036",DWord,1,R/W,1000,,,,,,,,,,"Vandkreds Mixer 315",
"315TT500AI","DB0046,D0028",DWord,1,R/W,1000,,,,,,,,,,"Sterilisering af procesvand",
"315TT100AI","DB0046,D0008",DWord,1,R/W,1000,,,,,,,,,,"Mixer 315",
"315TC901TI","DB0059,D0024",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket reset tim",
"315TC901TD","DB0059,D0028",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket derivativ",
"315TC901SP","DB0059,D0006",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket setpoint",
"315TC901PV","DB0059,D0010",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket process v",
"315TC901OMIN","DB0059,D0044",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket output mi",
"315TC901OMAX","DB0059,D0040",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket output ma",
"315TC901MAN","DB0059,D0016",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket manuel ou",
"315TC901GAIN","DB0059,D0020",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket gain",
"315TC901DB","DB0059,D0036",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket dead band",
"315TC901CV","DB0059,D0072",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 315 jacket control v",
"251WT100AI","DB0046,D0128",DWord,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 12",
"315TC900TI","DB0062,D0024",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 reset time",
"315TC900TD","DB0062,D0028",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 derivative time",
"315TC900SP","DB0062,D0006",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 setpoint val",
"315TC900PV","DB0062,D0010",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 process val",
"315TC900OMIN","DB0062,D0044",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 output min",
"315TC900OMAX","DB0062,D0040",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 output max",
"315TC900MAN","DB0062,D0016",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 manuel out",
"315TC900GAIN","DB0062,D0020",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 gain",
"315TC900DB","DB0062,D0036",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 dead band",
"315TC900CV","DB0062,D0072",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 control val",
"315PT400AI","DB0046,D0244",DWord,1,R/W,1000,,,,,,,,,,"Tryk ventilation",
"315PC400TI","DB0111,D0024",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation reset time",
"315PC400TD","DB0111,D0028",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation derivative tim",
"315PC400SP","DB0111,D0006",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation setpoint val",
"315PC400PV","DB0111,D0010",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation process val",
"315PC400OMIN","DB0111,D0044",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation output min",
"315PC400OMAX","DB0111,D0040",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation output max",
"315PC400MAN","DB0111,D0016",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation manuel out",
"276WT100AI","DB0046,D0132",DWord,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 13",
"315PC400GAIN","DB0111,D0020",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation gain",
"315PC400DB","DB0111,D0036",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation dead band",
"315PC400CV","DB0111,D0072",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller ventilation control val",
"315NH180AI","DB0046,D0024",DWord,1,R/W,1000,,,,,,,,,,"NH3 måling Mixer 315",
"315FT400AI","DB0046,D0248",DWord,1,R/W,1000,,,,,,,,,,"Flow ventilation",
"MX325_RP_TIMEPAST","DB0089,D0060",DWord,1,R/W,1000,,,,,,,,,,"Time in pasteurizing",
"MX325_RP_TIMEPASTHOLD","DB0089,D0064",DWord,1,R/W,1000,,,,,,,,,,"Time in pasteurizing hold temperature",
"305TT900AI","DB0046,D0032",DWord,1,R/W,1000,,,,,,,,,,"Vandkreds Mixer 305",
"MX325_SQL01CNT_IN","DB1016,W0074",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter in",
"305TC900DB","DB0061,D0036",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 dead band",
"305TT100AI","DB0046,D0004",DWord,1,R/W,1000,,,,,,,,,,"Mixer 305",
"305TC901TI","DB0058,D0024",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket reset tim",
"305TC901TD","DB0058,D0028",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket derivativ",
"277WT100AI","DB0046,D0136",DWord,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 14",
"305TC901SP","DB0058,D0006",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket setpoint",
"305TC901PV","DB0058,D0010",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket process v",
"305TC901OMIN","DB0058,D0044",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket output mi",
"305TC901OMAX","DB0058,D0040",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket output ma",
"305TC901MAN","DB0058,D0016",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket manuel ou",
"305TC901GAIN","DB0058,D0020",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket gain",
"305TC901DB","DB0058,D0036",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket dead band",
"305TC901CV","DB0058,D0072",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 jacket control v",
"305TC900TI","DB0061,D0024",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 reset time",
"305TC900TD","DB0061,D0028",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 derivative time",
"305TC900SP","DB0061,D0006",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 setpoint val",
"305TC900PV","DB0061,D0010",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 process val",
"305TC900OMIN","DB0061,D0044",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 output min",
"305TC900OMAX","DB0061,D0040",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 output max",
"278WT100AI","DB0046,D0140",DWord,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 15",
"305TC900MAN","DB0061,D0016",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 manuel out",
"305TC900GAIN","DB0061,D0020",DWord,1,R/W,1000,,,,,,,,,,"PID Contoller mixer 305 gain",
"280WT100AI","DB0046,D0148",DWord,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 17",
"MEL200_SQL02CNT_OUT","DB1001,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MEL200_SQL01CNT_OUT","DB1000,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX315_SQL02CNT_OUT","DB1005,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX325_SQL02CNT_OUT","DB1017,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX305_SQL01CNT_OUT","DB1002,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX315_SQL01CNT_OUT","DB1004,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"FL650_SQL02CNT_OUT","DB1013,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"FL650_SQL01CNT_OUT","DB1012,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"SVS600_SQL02CNT_OUT","DB1007,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"SVS600_SQL01CNT_OUT","DB1006,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"SVS670_SQL01CNT_OUT","DB1020,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"FL645_SQL02CNT_OUT","DB1011,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"FL645_SQL01CNT_OUT","DB1010,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"SVS670_SQL02CNT_OUT","DB1021,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"FL640_SQL02CNT_OUT","DB1009,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"FL640_SQL01CNT_OUT","DB1008,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX335_SQL01CNT_OUT","DB1018,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX335_SQL02CNT_OUT","DB1019,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"CIP725_SQL02CNT_OUT","DB1023,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"CIP725_SQL01CNT_OUT","DB1022,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"CIP700_SQL02CNT_OUT","DB1015,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"CIP700_SQL01CNT_OUT","DB1014,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX305_SQL02CNT_OUT","DB1003,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"MX325_SQL01CNT_OUT","DB1016,W0076",Word,1,R/W,1000,,,,,,,,,,"Rapport forsøg counter out",
"335PC400ACK","DB0435,X0072.2",Boolean,1,R/W,1000,,,,,,,,,,"Alarm acknowledge Max out ventilator PID",
"315PC400ACK","DB0355,X0072.2",Boolean,1,R/W,1000,,,,,,,,,,"Alarm acknowledge Max out ventilator PID",
"325PC400ACK","DB0395,X0072.2",Boolean,1,R/W,1000,,,,,,,,,,"Alarm acknowledge Max out ventilator PID",
"305PC400ACK","DB0335,X0072.2",Boolean,1,R/W,1000,,,,,,,,,,"Alarm acknowledge Max out ventilator PID",
"MX305_RCPA","DB0081,W0004",Word,1,R/W,1000,,,,,,,,,,"Recept id for batch low word",
"SVS670_MP_SOVS_ST60","DB0151,D0464",DWord,1,R/W,1000,,,,,,,,,,"Omrører aktiv over setpunkt",
"280WT100FV","DB0048,D1480",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX335_MP_MAENGDE_MEL","DB0150,D0678",DWord,1,R/W,1000,,,,,,,,,,"Mel mængde overført",
"MX335_MP_FYLDTID","DB0150,W0434",Word,1,R/W,1000,,,,,,,,,,"Fyldetid",
"MX335_MP_FRITVUNGENVENT_HOLDE","DB0150,W0668",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i holdetid",
"MX335_MP_FORWARD","DB0150,D0638",DWord,1,R/W,1000,,,,,,,,,,"Mixer tid frem under CIP",
"280WT100SV","DB0047,W0296",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 17 setpunkter",
"MX305_MÆNGDE","DB0081,D0008",DWord,1,R/W,1000,,,,,,,,,,"Batch mængde",
"MX335_MP_EMPTYDIR","DB0150,W0158",Word,1,R/W,1000,,,,,,,,,,"Direction of mixer while emptying",
"MX305_MP_WEIGHTSLUTTOM","DB0081,D0184",DWord,1,R/W,1000,,,,,,,,,,"Mixervægt for start sluttømning",
"281M100SV","DB0024,W1848",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 281  setpunkter",
"MX305_MP_VAEGT_AFV_MEL","DB0081,D0682",DWord,1,R/W,1000,,,,,,,,,,"Max vægtafvigelse på overført mel",
"MX335_MP_MERETID_HOLDE","DB0150,W0666",Word,1,R/W,1000,,,,,,,,,,"Mere holdetid valgt",
"SVS670_MP_SOVS_ST50","DB0151,D0468",DWord,1,R/W,1000,,,,,,,,,,"Delay for 600LS100 frigjort",
"MX305_MP_VAC_TRPTIME","DB0081,D0124",DWord,1,R/W,1000,,,,,,,,,,"Mixer 305 vacuum transport time",
"SVS670_MP_SOVS_ST40","DB0151,D0472",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 315",
"281WT100FV","DB0048,D1520",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX335_MP_DELAYWT2","DB0150,W0454",Word,1,R/W,1000,,,,,,,,,,"Forsinkelse mixer",
"MX335_MP_DELAYWT1","DB0150,W0452",Word,1,R/W,1000,,,,,,,,,,"Forsinkelse inden mixer stoppet",
"MX335_MP_DAMPBLÆS","DB0150,D0630",DWord,1,R/W,1000,,,,,,,,,,"Tid damp blæs efter CIP",
"MX335_MP_CYCLETIME","DB0150,D0570",DWord,1,R/W,1000,,,,,,,,,,"Cyklustid for tid on/off",
"281WT100SV","DB0047,W0304",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 18 setpunkter",
"MX305_MP_VAC_STARTDELAY","DB0081,D0136",DWord,1,R/W,1000,,,,,,,,,,"Mixer 305 vacuum transport start delay t",
"MX335_MP_CURRENTWEIGHT","DB0150,D0226",DWord,1,R/W,1000,,,,,,,,,,"Aktuel vægt afdampning",
"MX305_MP_VAC_EMPTYINGTIME","DB0081,D0132",DWord,1,R/W,1000,,,,,,,,,,"Mixer 305 vacuum transport emptying time",
"285M100SV","DB0024,W1862",Word,1,R/W,1000,,,,,,,,,,"Udtræk under silo 276-281  setpunkter",
"MX305_MP_VAC_BVALVE_TIME","DB0081,D0128",DWord,1,R/W,1000,,,,,,,,,,"Mixer 305 vacuum transport bottom valve",
"MX335_MP_CIPTEMP","DB0150,D0634",DWord,1,R/W,1000,,,,,,,,,,"Kappe temperatur under CIP",
"MX305_MP_UDLMG","DB0081,D0646",DWord,1,R/W,1000,,,,,,,,,,"Udleverings mængde",
"290M100SV","DB0024,W1876",Word,1,R/W,1000,,,,,,,,,,"Løftesnegl 1 til buffersilo  setpunkter",
"MX305_MP_TIMERS70","DB0081,D0650",DWord,1,R/W,1000,,,,,,,,,,"Overvågningstid for damp",
"MX335_MP_CIPFNIVEAU","DB0150,D0622",DWord,1,R/W,1000,,,,,,,,,,"CIP niveau frem 1",
"MX305_MP_TIDSKIFTVENTILTOMNING","DB0081,W0690",Word,1,R/W,1000,,,,,,,,,,"Tid ventilskift tomning",
"292M100SV","DB0024,W1890",Word,1,R/W,1000,,,,,,,,,,"Løftesnegl 2 til buffersilo  setpunkter",
"MX305_MP_TIDFORAFDAMP","DB0081,W0658",Word,1,R/W,1000,,,,,,,,,,"Tid inden frysning af vægt",
"MX335_MP_CIPFLASPEED","DB0150,D0618",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed flavour",
"MX305_MP_STATUS_VAEGT_MEL","DB0081,D0686",DWord,1,R/W,1000,,,,,,,,,,"Mel mængde korrigeret med afvigelse",
"295M100SV","DB0024,W1904",Word,1,R/W,1000,,,,,,,,,,"Løftesnegl 1 fra buffersilo  setpunkter",
"MX305_MP_STARTWEIGHT","DB0081,D0218",DWord,1,R/W,1000,,,,,,,,,,"Start vægt afdampning",
"MX335_MP_CIPF2SPEED","DB0150,D0626",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed frem 2",
"MX305_MP_SPLITRANGE","DB0081,D0566",DWord,1,R/W,1000,,,,,,,,,,"Split range for mixer 305",
"295M200SV","DB0024,W4214",Word,1,R/W,1000,,,,,,,,,,"Banke motor silo 295  setpunkter",
"MX305_MP_SPEEDVENTRETAINING","DB0081,D0692",DWord,1,R/W,1000,,,,,,,,,,"Luftflow ventilation i holdeperiode",
"MX305_RP_ADDSALTSPEED","DB0081,D0262",DWord,1,R/W,1000,,,,,,,,,,"Hastighed tilsætning salt 3xxSC100",
"SVS670_MP_SOVS_ST30","DB0151,D0476",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 305",
"MX305_MP_SPEEDVENTPAST","DB0081,D0696",DWord,1,R/W,1000,,,,,,,,,,"Hast. ventilator i pasteruisering",
"MX335_MP_CIPF1SPEED","DB0150,D0614",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed frem 1",
"MX305_MP_SPEEDSELECT","DB0081,W0188",Word,1,R/W,1000,,,,,,,,,,"Valg af tømmehastighed",
"295WT100DOSV","DB0024,W2940",Word,1,R/W,1000,,,,,,,,,,"Kalibrering mel vægt setpunkter",
"MX305_MP_SETPOINTWEIGHT","DB0081,D0222",DWord,1,R/W,1000,,,,,,,,,,"Ønsket vægt afdampning",
"SVS670_MP_SOVS_ST20","DB0151,D0480",DWord,1,R/W,1000,,,,,,,,,,"Pumpe start",
"295WT100FV","DB0048,D1720",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX335_MP_AV402ONTIME","DB0150,W0708",Word,1,R/W,1000,,,,,,,,,,"Mixer 335 Time AV402 open during ventila",
"MX335_MP_AV402OFFTIME","DB0150,W0710",Word,1,R/W,1000,,,,,,,,,,"Mixer 335 Time AV402 closed during venti",
"MX335_MP_AV180TID","DB0150,W0450",Word,1,R/W,1000,,,,,,,,,,"Tid hvor AV180 er aktiv",
"MX335_MP_AFDAMPPAUSE","DB0150,W0662",Word,1,R/W,1000,,,,,,,,,,"Pausetid afdampning",
"295WT100SV","DB0047,W0344",Word,1,R/W,1000,,,,,,,,,,"Vægt melsilo setpunkter",
"MX305_MP_SCALELAV","DB0081,D0574",DWord,1,R/W,1000,,,,,,,,,,"Skalering lav output 305PID100",
"MX335_MP_AFDAMPLOGTID","DB0150,W0660",Word,1,R/W,1000,,,,,,,,,,"Steptid afdampning",
"MX305_MP_SCALEHØJ","DB0081,D0578",DWord,1,R/W,1000,,,,,,,,,,"Skalering høj output 305PID100",
"299GS100SV","DB0034,W0650",Word,1,R/W,1000,,,,,,,,,,"Flytbar tank placeret setpunkter",
"MX305_MP_REVERSE","DB0081,D0642",DWord,1,R/W,1000,,,,,,,,,,"Mixer tid retur under CIP",
"MX335_MP_752CIPFLIPTIME","DB0150,W0672",Word,1,R/W,1000,,,,,,,,,,"Mixer 335 Fliptime AV751 during CIP",
"299M100SV","DB0024,W4242",Word,1,R/W,1000,,,,,,,,,,"Start snegl flytbar tanke setpunkter",
"MX305_MP_ON305AV190","DB0081,D0466",DWord,1,R/W,1000,,,,,,,,,,"AV190 on tid",
"MX335_MP_751CIPFLIPTIME","DB0150,W0670",Word,1,R/W,1000,,,,,,,,,,"Mixer 335 Fliptime AV751 during CIP",
"MX305_MP_ON305AV104","DB0081,D0458",DWord,1,R/W,1000,,,,,,,,,,"AV104 On tid",
"300M100SV","DB0024,W1918",Word,1,R/W,1000,,,,,,,,,,"Løftesnegl 2 fra buffersilo  setpunkter",
"MX305_MP_OFF305AV104","DB0081,D0462",DWord,1,R/W,1000,,,,,,,,,,"AV104 Off tid",
"MX305_MP_NH3TID","DB0081,W0448",Word,1,R/W,1000,,,,,,,,,,"Tid mellem NH3 måling",
"MX305_MP_MIX_TIDSTEAMBEFORECIP","DB0081,W0720",Word,1,R/W,1000,,,,,,,,,,"Time steam ok before CIP",
"MX305_MP_MIX_TEMPSTEAMBEFORCIP","DB0081,D0716",DWord,1,R/W,1000,,,,,,,,,,"Temp. steam before CIP",
"MX335_MP_117CIPF2","DB0150,D0562",DWord,1,R/W,1000,,,,,,,,,,"AV117 beregnet on tid cyklustid 2",
"MX305_MP_MERETID_HOLDE","DB0081,W0666",Word,1,R/W,1000,,,,,,,,,,"Mere holdetid valgt",
"300XL100SV","DB0024,W2870",Word,1,R/W,1000,,,,,,,,,,"Alarmblink indikering setpunkter",
"MX305_MP_MAENGDE_MEL","DB0081,D0678",DWord,1,R/W,1000,,,,,,,,,,"Mel mængde overført",
"MX335_MP_117CIPF1","DB0150,D0538",DWord,1,R/W,1000,,,,,,,,,,"AV117 beregnet on tid cyklustid 1",
"MX305_MP_FYLDTID","DB0081,W0434",Word,1,R/W,1000,,,,,,,,,,"Fyldetid",
"305AV100SV","DB0024,W0140",Word,1,R/W,1000,,,,,,,,,,"Bundventil mixer  setpunkter",
"MX305_MP_FRITVUNGENVENT_HOLDE","DB0081,W0668",Word,1,R/W,1000,,,,,,,,,,"Fri/Tvungen ventilation i holdetid",
"MX335_MP_117CIP2","DB0150,D0514",DWord,1,R/W,1000,,,,,,,,,,"AV117 On % Fordeling af cyklustid 2",
"MX305_MP_FORWARD","DB0081,D0638",DWord,1,R/W,1000,,,,,,,,,,"Mixer tid frem under CIP",
"MX335_MP_117CIP1","DB0150,D0490",DWord,1,R/W,1000,,,,,,,,,,"AV117 On % Fordeling af cyklustid 1",
"MX305_MP_EMPTYDIR","DB0081,W0158",Word,1,R/W,1000,,,,,,,,,,"Direction of mixer while emptying",
"305AV101MSV","DB0034,W0060",Word,1,R/W,1000,,,,,,,,,,"Indløb til mixer i Midten setpunkter",
"MX305_MP_DELAYWT2","DB0081,W0454",Word,1,R/W,1000,,,,,,,,,,"Forsinkelse mixer",
"305AV101SV","DB0024,W0154",Word,1,R/W,1000,,,,,,,,,,"Indløb til mixer  setpunkter",
"MX305_MP_DELAYWT1","DB0081,W0452",Word,1,R/W,1000,,,,,,,,,,"Forsinkelse inden mixer stoppet",
"MX335_MP_116CIPF2","DB0150,D0558",DWord,1,R/W,1000,,,,,,,,,,"AV116 beregnet on tid cyklustid 2",
"MX305_MP_DAMPBLÆS","DB0081,D0630",DWord,1,R/W,1000,,,,,,,,,,"Tid damp blæs efter CIP",
"305AV102SV","DB0024,W0168",Word,1,R/W,1000,,,,,,,,,,"Stopventil åndefilter til mixer  setpunk",
"MX305_MP_CYCLETIME","DB0081,D0570",DWord,1,R/W,1000,,,,,,,,,,"Cyklustid for tid on/off",
"MX335_MP_116CIPF1","DB0150,D0534",DWord,1,R/W,1000,,,,,,,,,,"AV116 beregnet on tid cyklustid 1",
"MX305_MP_CURRENTWEIGHT","DB0081,D0226",DWord,1,R/W,1000,,,,,,,,,,"Aktuel vægt afdampning",
"305AV104SV","DB0024,W0182",Word,1,R/W,1000,,,,,,,,,,"Tømmeventil  setpunkter",
"MX305_MP_CIPTEMP","DB0081,D0634",DWord,1,R/W,1000,,,,,,,,,,"Kappe temperatur under CIP",
"MX335_MP_116CIP2","DB0150,D0510",DWord,1,R/W,1000,,,,,,,,,,"AV116 On % Fordeling af cyklustid 2",
"MX305_MP_CIPFNIVEAU","DB0081,D0622",DWord,1,R/W,1000,,,,,,,,,,"CIP niveau frem 1",
"305AV110SV","DB0024,W0196",Word,1,R/W,1000,,,,,,,,,,"Toplanse  setpunkter",
"MX305_MP_CIPFLASPEED","DB0081,D0618",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed flavour",
"MX335_MP_116CIP1","DB0150,D0486",DWord,1,R/W,1000,,,,,,,,,,"AV116 On % Fordeling af cyklustid 1",
"MX305_MP_CIPF2SPEED","DB0081,D0626",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed frem 2",
"305AV112SV","DB0024,W0210",Word,1,R/W,1000,,,,,,,,,,"Toplanse  setpunkter",
"MX305_MP_CIPF1SPEED","DB0081,D0614",DWord,1,R/W,1000,,,,,,,,,,"CIP hastighed frem 1",
"MX335_MP_115CIPF2","DB0150,D0554",DWord,1,R/W,1000,,,,,,,,,,"AV115 beregnet on tid cyklustid 2",
"MX305_MP_AV402ONTIME","DB0081,W0708",Word,1,R/W,1000,,,,,,,,,,"Mixer 305 Time AV402 open during ventila",
"305AV113SV","DB0024,W0224",Word,1,R/W,1000,,,,,,,,,,"Lanse top / Bund  setpunkter",
"MX305_MP_AV402OFFTIME","DB0081,W0710",Word,1,R/W,1000,,,,,,,,,,"Mixer 305 Time AV402 closed during venti",
"MX335_MP_115CIPF1","DB0150,D0530",DWord,1,R/W,1000,,,,,,,,,,"AV115 beregnet on tid cyklustid 1",
"MX305_MP_AV180TID","DB0081,W0450",Word,1,R/W,1000,,,,,,,,,,"Tid hvor AV180 er aktiv",
"305AV114SV","DB0024,W0238",Word,1,R/W,1000,,,,,,,,,,"Bundlanse  setpunkter",
"MX305_MP_AFDAMPPAUSE","DB0081,W0662",Word,1,R/W,1000,,,,,,,,,,"Pausetid afdampning",
"MX335_MP_115CIP2","DB0150,D0506",DWord,1,R/W,1000,,,,,,,,,,"AV115 On % Fordeling af cyklustid 2",
"MX305_MP_AFDAMPLOGTID","DB0081,W0660",Word,1,R/W,1000,,,,,,,,,,"Steptid afdampning",
"305AV115SV","DB0024,W0252",Word,1,R/W,1000,,,,,,,,,,"Bundlanse  setpunkter",
"MX305_MP_117CIPF2","DB0081,D0562",DWord,1,R/W,1000,,,,,,,,,,"AV117 beregnet on tid cyklustid 2",
"MX335_MP_115CIP1","DB0150,D0482",DWord,1,R/W,1000,,,,,,,,,,"AV115 On % Fordeling af cyklustid 1",
"MX305_MP_117CIPF1","DB0081,D0538",DWord,1,R/W,1000,,,,,,,,,,"AV117 beregnet on tid cyklustid 1",
"305AV116SV","DB0024,W0266",Word,1,R/W,1000,,,,,,,,,,"Bundlanse  setpunkter",
"MX305_MP_117CIP2","DB0081,D0514",DWord,1,R/W,1000,,,,,,,,,,"AV117 On % Fordeling af cyklustid 2",
"MX335_MP_114CIPF2","DB0150,D0550",DWord,1,R/W,1000,,,,,,,,,,"AV114 beregnet on tid cyklustid 2",
"MX305_MP_117CIP1","DB0081,D0490",DWord,1,R/W,1000,,,,,,,,,,"AV117 On % Fordeling af cyklustid 1",
"305AV117SV","DB0024,W0280",Word,1,R/W,1000,,,,,,,,,,"Bundlanse  setpunkter",
"MX305_MP_116CIPF2","DB0081,D0558",DWord,1,R/W,1000,,,,,,,,,,"AV116 beregnet on tid cyklustid 2",
"MX335_MP_114CIPF1","DB0150,D0526",DWord,1,R/W,1000,,,,,,,,,,"AV114 beregnet on tid cyklustid 1",
"MX305_MP_116CIPF1","DB0081,D0534",DWord,1,R/W,1000,,,,,,,,,,"AV116 beregnet on tid cyklustid 1",
"305AV130SV","DB0024,W0294",Word,1,R/W,1000,,,,,,,,,,"Tobaksmel til mixer  setpunkter",
"MX305_MP_116CIP2","DB0081,D0510",DWord,1,R/W,1000,,,,,,,,,,"AV116 On % Fordeling af cyklustid 2",
"MX335_MP_114CIP2","DB0150,D0502",DWord,1,R/W,1000,,,,,,,,,,"AV114 On % Fordeling af cyklustid 2",
"MX305_MP_116CIP1","DB0081,D0486",DWord,1,R/W,1000,,,,,,,,,,"AV116 On % Fordeling af cyklustid 1",
